title	year	avg_rating	#votes	genres	runtime_min	id
Agora	2009	7.2	62978	Adventure,Biography,Drama	127	1186830
The Answer Man	2009	6.4	6152	Comedy,Romance	97	1187041
3 Idiots	2009	8.4	314700	Comedy,Drama	170	1187043
The Maid	2009	7.3	5444	Comedy,Drama	95	1187044
Triangle	2009	6.9	94040	Fantasy,Mystery,Thriller	99	1187064
Peacock	2010	6.2	10322	Drama,Thriller	90	1188113
Pandorum	2009	6.7	139194	Action,Horror,Mystery	108	1188729
Jai Ho	2014	5.2	16027	Action,Drama	135	1188982
Inspector Bellamy	2009	5.9	1925	Crime,Drama,Thriller	110	1188983
Cold Prey 2	2008	6.2	8171	Horror,Thriller	86	1188990
My Name Is Khan	2010	8.0	93471	Drama	165	1188996
The Skin I Live In	2011	7.6	128372	Drama,Horror,Thriller	120	1189073
The Lincoln Lawyer	2011	7.3	201649	Crime,Drama,Thriller	118	1189340
2012	2009	5.8	336682	Action,Adventure,Sci-Fi	158	1190080
Black Dynamite	2009	7.4	44032	Action,Comedy	84	1190536
The Chaser	2008	7.9	52295	Action,Crime,Thriller	125	1190539
An American Carol	2008	4.1	9220	Comedy,Fantasy	83	1190617
Amreeka	2009	7.0	3341	Drama	96	1190858
Road, Movie	2009	6.8	1594	Adventure,Comedy,Crime	95	1190894
Enter the Void	2009	7.3	64549	Drama,Fantasy	161	1191111
Thoda Pyaar Thoda Magic	2008	4.9	2120	Comedy,Drama,Family	145	1191138
Zone of the Dead	2009	3.9	2996	Action,Horror,Sci-Fi	101	1191971
Crushed	2009	4.1	497	Horror,Thriller	90	1192621
Rango	2011	7.2	222875	Adventure,Animation,Comedy	107	1192628
Up in the Air	2009	7.4	306659	Comedy,Drama,Romance	109	1193138
Black House	2007	6.2	946	Horror,Thriller	104	1193490
Step Up 3D	2010	6.2	54001	Drama,Music,Romance	107	1193631
Shadows in the Palace	2007	6.4	475	Crime,Drama,History	112	1194124
The Bourne Legacy	2012	6.7	274126	Action,Adventure,Thriller	135	1194173
Polytechnique	2009	7.2	11404	Crime,Drama,History	77	1194238
Get Low	2009	7.0	21526	Drama,Mystery	103	1194263
Casino Jack	2010	6.2	16363	Biography,Comedy,Crime	108	1194417
Into Eternity: A Film for the Future	2010	7.4	2760	Documentary	75	1194612
Silent Wedding	2008	7.9	5117	Comedy,Drama,History	87	1194620
The Five-Year Engagement	2012	6.2	89968	Comedy,Romance	124	1195478
Diary of a Wimpy Kid	2010	6.2	39956	Comedy,Drama,Family	94	1196141
Cemetery Junction	2010	6.9	19341	Comedy,Drama	95	1196204
Inhale	2010	6.6	6093	Drama,Thriller	83	1196340
Charlie Countryman	2013	6.4	25955	Comedy,Drama,Romance	103	1196948
One Chance	2013	6.8	11006	Biography,Comedy,Drama	103	1196956
Law Abiding Citizen	2009	7.4	259506	Action,Crime,Drama	109	1197624
Observe and Report	2009	5.8	58788	Comedy,Crime,Drama	86	1197628
Cougars Inc.	2011	5.0	3842	Comedy,Drama	79	1198075
Kites	2010	6.0	11713	Action,Drama,Romance	123	1198101
Obsessed	2009	5.0	28005	Drama,Romance,Thriller	108	1198138
The Assassin Next Door	2009	5.8	2304	Action,Drama,Thriller	102	1198153
You're Not You	2014	7.3	22996	Drama	102	1198156
In the Beginning	2009	7.1	2145	Drama	130	1198385
The Lost Skeleton Returns Again	2009	6.9	654	Comedy	92	1199494
La Mission	2009	7.0	1704	Drama	117	1200272
Funny People	2009	6.3	110917	Comedy,Drama	146	1201167
Harry Potter and the Deathly Hallows: Part 2	2011	8.1	715774	Adventure,Drama,Fantasy	130	1201607
Accident	2009	6.6	2814	Mystery,Thriller	89	1202514
Dil Bole Hadippa!	2009	4.5	3565	Comedy,Drama,Sport	148	1202540
Under Our Skin	2008	7.9	945	Documentary	104	1202579
Tyrannosaur	2011	7.6	29147	Drama	92	1204340
The Muppets	2011	7.1	84284	Adventure,Comedy,Family	103	1204342
Last Vegas	2013	6.6	123738	Comedy,Drama	105	1204975
Ouija	2014	4.5	45473	Horror,Mystery,Thriller	89	1204977
Vacancy 2: The First Cut	2008	5.0	6900	Horror,Thriller	86	1204979
Gran Torino	2008	8.1	687706	Drama	116	1205489
The Rebound	2009	6.3	44941	Comedy,Romance	95	1205535
Jack Ryan: Shadow Recruit	2014	6.2	117654	Action,Drama,Thriller	105	1205537
Hick	2011	5.6	18356	Comedy,Drama	99	1205558
Camino	2008	7.5	4480	Drama	138	1206285
The Milk of Sorrow	2009	6.7	6405	Drama,Music	95	1206488
Out of the Furnace	2013	6.8	101433	Action,Crime,Drama	116	1206543
Rambo: Last Blood	2019	6.2	51323	Action,Adventure,Thriller	89	1206885
Beautiful Kate	2009	6.7	3234	Drama,Mystery	100	1209377
Brooklyn's Finest	2009	6.7	59079	Crime,Drama,Thriller	132	1210042
St Trinian's 2: The Legend of Fritton's Gold	2009	5.4	7587	Adventure,Comedy	106	1210106
Moneyball	2011	7.6	338398	Biography,Drama,Sport	133	1210166
Command Performance	2009	5.6	3048	Action,Drama,Thriller	93	1210801
The Lone Ranger	2013	6.4	213188	Action,Adventure,Comedy	150	1210819
Doctor Strange	2016	7.5	550512	Action,Adventure,Fantasy	115	1211837
Middle of Nowhere	2012	6.4	1437	Drama	97	1211890
Escape Plan	2013	6.7	217894	Action,Thriller	115	1211956
Hereafter	2010	6.4	88373	Drama,Fantasy,Romance	129	1212419
The Lost City of Z	2016	6.6	70891	Biography,Drama,History	141	1212428
The Back-up Plan	2010	5.3	46955	Comedy,Romance	104	1212436
Lawless	2012	7.3	218907	Crime,Drama	116	1212450
Bitch Slap	2009	4.4	13187	Action,Comedy,Crime	109	1212974
Alpha and Omega	2010	5.2	12805	Adventure,Animation,Comedy	90	1213012
Good Hair	2009	6.9	5317	Comedy,Documentary	96	1213585
First Man	2018	7.3	143934	Biography,Drama,History	141	1213641
Disaster Movie	2008	1.9	84625	Comedy	87	1213644
London Boulevard	2010	6.2	45244	Crime,Drama	103	1213648
The World's End	2013	7.0	245032	Action,Comedy,Sci-Fi	109	1213663
Happy Days	2007	7.9	4179	Drama	153	1214961
Seeking Justice	2011	6.2	43432	Action,Crime,Drama	105	1214962
Jannat: In Search of Heaven...	2008	6.9	5260	Crime,Drama,Romance	140	1216300
Cars 2	2011	6.1	146985	Adventure,Animation,Comedy	106	1216475
The Girl Who Played with Fire	2009	7.2	87328	Crime,Drama,Mystery	129	1216487
Kill the Messenger	2014	6.9	42479	Biography,Crime,Drama	112	1216491
Leap Year	2010	6.5	88998	Comedy,Romance	100	1216492
Mother	2009	7.8	41198	Crime,Drama,Thriller	129	1216496
Womb	2010	6.4	12814	Drama,Romance,Sci-Fi	111	1216520
Triage	2009	6.5	9717	Drama,Mystery,War	99	1217070
Brave	2012	7.1	351678	Adventure,Animation,Comedy	93	1217209
Secret of the Wings	2012	7.1	9977	Animation,Family,Fantasy	75	1217213
Achilles and the Tortoise	2008	7.4	2955	Comedy,Drama	119	1217243
Easier with Practice	2009	6.4	961	Drama,Romance	100	1217426
Vanished Empire	2008	6.8	469	Drama	105	1217578
Battle Los Angeles	2011	5.7	169319	Action,Sci-Fi	116	1217613
Endgame	2009	6.2	2565	Drama,History	109	1217616
Anything for Her	2008	7.1	8296	Crime,Drama,Thriller	96	1217637
Limitless	2011	7.4	505305	Sci-Fi,Thriller	105	1219289
The Donner Party	2009	5.1	951	Drama	95	1219336
Legend of the Guardians: The Owls of Ga'Hoole	2010	6.9	75238	Action,Adventure,Animation	97	1219342
Ghost in the Shell	2017	6.3	185124	Action,Drama,Sci-Fi	107	1219827
Happy Tears	2009	5.2	1356	Comedy,Drama	92	1219828
The Fourth Kind	2009	5.9	71304	Mystery,Sci-Fi,Thriller	98	1220198
Grace	2009	5.1	7490	Drama,Horror,Thriller	84	1220213
Heartless	2009	6.0	9688	Drama,Fantasy,Horror	114	1220214
I Hope They Serve Beer in Hell	2009	5.3	8082	Comedy	105	1220628
Resident Evil: Afterlife	2010	5.8	156321	Action,Adventure,Horror	96	1220634
Ip Man	2008	8.0	200899	Action,Biography,Drama	106	1220719
Henry's Crime	2010	6.0	18225	Comedy,Crime,Drama	108	1220888
Welcome to Sajjanpur	2008	6.9	2913	Comedy,Drama	133	1221139
The Headless Woman	2008	6.5	4161	Drama,Mystery,Thriller	87	1221141
Frankie & Alice	2010	6.5	4809	Biography,Drama	101	1221208
Chimpanzee	2012	7.2	5653	Documentary,Family	78	1222815
Zookeeper	2011	5.2	54242	Comedy,Family,Fantasy	102	1222817
African Cats	2011	7.6	5909	Adventure,Documentary	89	1223236
The Door	2009	6.7	4826	Drama,Mystery,Sci-Fi	103	1223934
Tony Manero	2008	6.8	3014	Drama,Music	97	1223975
Jerichow	2008	7.0	2017	Drama	93	1224153
Afterschool	2008	6.1	3991	Drama,Mystery	107	1224366
A Call Girl	2009	6.2	2926	Drama	90	1224373
Extract	2009	6.1	43378	Comedy,Crime,Romance	92	1225822
Get Him to the Greek	2010	6.4	163885	Comedy,Music	109	1226229
The Greatest	2009	6.6	8369	Drama,Romance	99	1226232
I Am Love	2009	7.0	19070	Drama,Romance	120	1226236
A Late Quartet	2012	7.1	13279	Drama,Music	105	1226240
The Damned United	2009	7.5	39086	Biography,Drama,Sport	98	1226271
Edge of Darkness	2010	6.6	86449	Crime,Drama,Mystery	117	1226273
Pontypool	2008	6.6	27593	Fantasy,Horror,Thriller	93	1226681
The Debt	2010	6.8	62208	Drama,Thriller	113	1226753
The Great Gilly Hopkins	2015	6.5	4080	Comedy,Drama,Family	99	1226766
In the Loop	2009	7.4	52296	Comedy	106	1226774
Beautiful Boy	2018	7.3	39832	Biography,Drama	120	1226837
Passenger Side	2009	5.9	817	Comedy,Drama	85	1227170
Swallows and Amazons	2016	6.1	2538	Adventure,Drama,Family	96	1227183
Fat, Sick & Nearly Dead	2010	7.5	8275	Documentary	97	1227378
Aashayein	2010	7.1	1146	Drama	120	1227524
London River	2009	6.8	3475	Drama,Mystery	84	1227787
Rites of Spring	2011	4.5	1988	Horror,Thriller	80	1227789
Herb & Dorothy	2008	7.6	809	Biography,Documentary	87	1227929
Iron Man 2	2010	7.0	683778	Action,Adventure,Sci-Fi	124	1228705
Laid to Rest	2009	5.3	7423	Horror,Thriller	90	1228933
Big Fan	2009	6.7	8693	Comedy,Crime,Drama	88	1228953
Let Me In	2010	7.1	109386	Drama,Fantasy,Horror	116	1228987
Mission: Impossible - Ghost Protocol	2011	7.4	438477	Action,Adventure,Thriller	132	1229238
Anchorman 2: The Legend Continues	2013	6.3	160800	Comedy	119	1229340
It Might Get Loud	2008	7.6	12009	Documentary,Music	98	1229360
Jane Eyre	2011	7.3	77137	Drama,Romance	120	1229822
Rock On!!	2008	7.8	19770	Drama,Music	145	1230165
Same Kind of Different as Me	2017	6.6	5157	Biography,Drama	119	1230168
Perkins' 14	2009	5.0	2101	Horror,Thriller	95	1230211
Bound to Vengeance	2015	5.6	5241	Horror,Thriller	93	1230213
Not Fade Away	2012	6.0	4169	Drama	112	1230215
The Yellow Sea	2010	7.3	17007	Action,Crime,Drama	157	1230385
It's Complicated	2009	6.5	82830	Comedy,Drama,Romance	120	1230414
Billu	2009	6.1	9597	Comedy,Drama	137	1230448
S. Darko	2009	3.6	12802	Mystery,Sci-Fi,Thriller	103	1231277
Alvin and the Chipmunks: The Squeakquel	2009	4.5	40874	Animation,Comedy,Family	88	1231580
Due Date	2010	6.5	310985	Comedy,Drama	95	1231583
A Good Old Fashioned Orgy	2011	6.1	20154	Comedy,Romance	95	1231586
Hot Tub Time Machine	2010	6.4	156854	Comedy,Sci-Fi	101	1231587
That's My Boy	2012	5.5	85832	Comedy	116	1232200
Capitalism: A Love Story	2009	7.4	40126	Crime,Documentary,News	127	1232207
Fish Tank	2009	7.3	56115	Drama	123	1232776
Sorority Row	2009	5.1	27599	Horror,Mystery	101	1232783
Of Time and the City	2008	7.3	1788	Biography,Documentary	74	1232790
Into Temptation	2009	6.5	796	Drama	95	1232824
Involuntary	2008	7.1	4455	Drama	98	1232826
21 Jump Street	2012	7.2	489625	Action,Comedy,Crime	109	1232829
Brighton Rock	2010	5.7	5941	Crime,Drama,Thriller	111	1233192
My Son, My Son, What Have Ye Done	2009	6.3	9116	Drama,Thriller	91	1233219
Saw VI	2009	6.0	96301	Horror,Mystery,Thriller	90	1233227
Ironclad	2011	6.1	39101	Action,Drama,History	121	1233301
Pariah	2011	7.2	5646	Drama	86	1233334
Three Monkeys	2008	7.4	18073	Drama	109	1233381
Don't Look Down	2008	6.0	2378	Drama,Romance	85	1233487
Reykjavik-Rotterdam	2008	6.7	2180	Thriller	88	1233576
Antarctica	2008	6.0	712	Drama,Romance	112	1234240
The Butterfly Effect 3: Revelations	2009	5.6	18033	Crime,Sci-Fi,Thriller	90	1234541
The Men Who Stare at Goats	2009	6.2	123501	Comedy,War	94	1234548
Greenberg	2010	6.1	34549	Comedy,Drama,Romance	107	1234654
Red Dawn	2012	5.4	71023	Action,Adventure,Crime	93	1234719
RoboCop	2014	6.2	209617	Action,Crime,Sci-Fi	117	1234721
Dorian Gray	2009	6.3	58787	Drama,Fantasy,Thriller	112	1235124
Last Ride	2009	6.7	2151	Drama	90	1235142
A Prophet	2009	7.9	89672	Crime,Drama	155	1235166
The Future	2011	6.2	7764	Drama,Fantasy,Romance	91	1235170
Where Hands Touch	2018	6.1	2140	Drama,Romance,War	122	1235187
Wild Target	2010	6.8	34478	Action,Comedy,Crime	98	1235189
The Thaw	2009	5.2	10938	Horror,Sci-Fi,Thriller	90	1235448
Broken City	2013	6.2	72945	Action,Crime,Drama	109	1235522
Ondine	2009	6.8	19360	Drama,Mystery,Romance	111	1235796
Chico & Rita	2010	7.2	8226	Animation,Crime,Drama	94	1235830
Sidewalls	2011	7.5	13182	Comedy,Drama	95	1235841
Legendary Assassin	2008	6.1	1735	Action,Romance,Thriller	89	1236370
Mysteries of Lisbon	2010	7.4	3004	Drama,Mystery,Romance	272	1236371
Attack on Darfur	2009	5.9	2386	Drama,War	98	1236471
Lemmy	2010	7.8	7299	Biography,Documentary,Music	116	1236472
Stoic	2009	5.0	2449	Crime,Drama	91	1236484
Mystery Team	2009	6.7	8536	Comedy,Crime,Mystery	97	1237838
Five Minutes of Heaven	2009	6.6	11876	Drama,Thriller	89	1238291
On the Other Hand, Death	2008	6.3	661	Crime,Drama,Mystery	86	1238298
Colours of Passion	2008	7.1	1720	Biography,Drama,Romance	132	1239276
Hipsters	2008	7.1	4148	Drama,Musical,Romance	130	1239426
The Last Days of Emma Blank	2009	6.8	1916	Comedy,Drama	89	1239446
Amazonia	2013	6.5	893	Adventure,Comedy,Family	83	1240899
Your Highness	2011	5.5	94325	Comedy,Fantasy	102	1240982
Aamir	2008	7.7	9957	Crime,Drama,Thriller	99	1241195
Death Note	2017	4.5	70138	Action,Adventure,Crime	101	1241317
Road Kill	2010	3.7	3444	Horror,Thriller	87	1241330
For the Love of Movies: The Story of American Film Criticism	2009	6.2	379	Documentary,History	80	1241707
Cell 211	2009	7.6	60955	Action,Crime,Drama	113	1242422
I Spit on Your Grave	2010	6.3	71651	Horror,Thriller	108	1242432
Nativity!	2009	6.4	7299	Comedy,Family	105	1242447
We Need to Talk About Kevin	2011	7.5	128242	Drama,Mystery,Thriller	112	1242460
What's Your Raashee?	2009	4.6	2444	Comedy,Drama,Romance	195	1242530
Looking for Eric	2009	7.2	15214	Comedy,Drama,Fantasy	116	1242545
Bellflower	2011	6.4	7414	Action,Drama,Romance	106	1242599
The Shortcut	2009	5.1	3248	Horror,Mystery,Thriller	100	1243955
The Tourist	2010	6.0	212392	Action,Adventure,Crime	103	1243957
Aloha	2015	5.4	57656	Comedy,Drama,Romance	105	1243974
Burning Bright	2010	5.9	6184	Drama,Horror,Thriller	86	1244658
Extraordinary Measures	2010	6.4	15886	Drama	106	1244659
Fish Story	2009	7.6	2545	Action,Comedy,Music	112	1244666
Soul Kitchen	2009	7.3	34587	Comedy,Drama	99	1244668
Conviction	2010	7.2	40607	Biography,Crime,Drama	107	1244754
Dark and Stormy Night	2009	6.8	640	Comedy,Mystery	93	1245091
[Rec] 2	2009	6.5	65679	Adventure,Horror,Mystery	85	1245112
This Is the End	2013	6.6	369402	Comedy	107	1245492
RED	2010	7.0	277219	Action,Comedy,Crime	111	1245526
Red Alert: The War Within	2009	6.4	318	Action,Drama,Thriller	120	1245732
Jail	2009	6.2	1112	Drama	131	1245774
District 13: Ultimatum	2009	6.5	41807	Action,Crime,Thriller	101	1247640
High School	2010	5.8	7156	Comedy	99	1247667
Serena	2014	5.4	25394	Drama,History,Romance	109	1247690
Shrink	2009	6.7	17933	Comedy,Drama	104	1247692
The Temptation of St. Tony	2009	7.2	1150	Drama,Fantasy,Mystery	114	1247696
Women in Trouble	2009	5.7	5738	Comedy,Drama	92	1247704
I Am Waiting	1957	7.0	626	Action,Crime	91	1248984
Kick-Ass	2010	7.6	508342	Action,Adventure,Comedy	117	1250777
Bunny and the Bull	2009	6.7	4525	Comedy,Drama	101	1251725
Salvation Boulevard	2011	5.3	4277	Action,Comedy,Drama	96	1251743
Middle Men	2009	6.8	35652	Comedy,Crime,Drama	105	1251757
Ajab Prem Ki Ghazab Kahani	2009	6.3	11388	Action,Comedy,Romance	150	1252596
North	2009	6.7	2929	Comedy,Drama	79	1252610
300: Rise of an Empire	2014	6.2	269904	Action	102	1253863
Immortals	2011	6.0	155800	Action,Drama,Fantasy	110	1253864
Holmes & Watson	2018	3.8	25141	Comedy,Crime,Mystery	90	1255919
De Dana Dan	2009	5.3	6482	Comedy,Crime	162	1255951
Incendies	2010	8.3	131560	Drama,Mystery,War	131	1255953
Backyard	2009	7.0	1406	Crime,Drama,Mystery	122	1257579
Army of Crime	2009	6.7	2948	Drama,History,War	139	1258120
Bitter/Sweet	2009	5.5	267	Comedy,Romance	106	1258124
Give 'em Hell Malone	2009	5.9	5953	Action,Crime,Thriller	96	1258137
Exam	2009	6.8	98359	Mystery,Thriller	101	1258197
The Man with the Iron Fists	2012	5.4	59039	Action	95	1258972
Mesrine Part 1: Killer Instinct	2008	7.5	30804	Action,Biography,Crime	113	1259014
The Cabin in the Woods	2011	7.0	351012	Horror	95	1259521
Den of Thieves	2018	7.0	78032	Action,Crime,Drama	140	1259528
The Twilight Saga: New Moon	2009	4.7	254053	Adventure,Drama,Fantasy	130	1259571
A Bird in the Bush	2008	6.5	31	Comedy,Romance	102	1260342
Dark House	2009	4.9	2105	Horror,Thriller	85	1260567
Gulaal	2009	8.1	12919	Crime,Drama,Thriller	140	1261047
The Killing Machine	2010	5.1	3933	Action,Drama,Thriller	88	1261862
Lovecraft: Fear of the Unknown	2008	7.2	1388	Documentary	90	1261900
Sex and the City 2	2010	4.5	71008	Comedy,Drama,Romance	146	1261945
Take Me Home	2011	6.8	7053	Comedy,Romance	97	1261954
Offspring	2009	4.8	2215	Horror	79	1262413
Scream 4	2011	6.1	121864	Horror,Mystery	111	1262416
World's Greatest Dad	2009	6.9	36074	Comedy,Drama	99	1262981
Crazy Heart	2009	7.2	81094	Drama,Music,Romance	112	1263670
Firaaq	2008	7.4	1817	Drama,History	101	1263679
Room in Rome	2010	6.1	21091	Drama,Romance	107	1263750
The Beautiful Person	2008	6.7	6036	Comedy,Drama	97	1263778
The Wedding Song	2008	6.7	669	Drama,War	100	1264074
The Trial	2010	5.5	1268	Drama,Mystery	101	1264115
Little Nicholas	2009	7.1	11626	Comedy,Family	91	1264904
Zift	2008	7.4	4526	Crime,Drama,Mystery	92	1264914
The Roommate	2011	4.8	34160	Drama,Thriller	91	1265990
Nowhere Boy	2009	7.1	33584	Biography,Drama,Music	98	1266029
Mumbai Meri Jaan	2008	7.7	5357	Drama	134	1266583
Cape No. 7	2008	6.9	3605	Comedy,Drama,Music	129	1267160
Hercules	2014	6.0	140207	Action,Adventure,Fantasy	98	1267297
Home Movie	2008	5.6	4040	Drama,Horror,Thriller	77	1267319
Waste Land	2010	7.9	8087	Documentary	99	1268204
A Very Harold & Kumar 3D Christmas	2011	6.3	63474	Adventure,Comedy	90	1268799
Night of the Demons	2009	4.7	6840	Action,Comedy,Horror	93	1268809
Angel of Death	2009	5.0	2071	Action,Crime,Thriller	77	1269734
The Devil's Double	2011	7.1	58956	Biography,Drama,Thriller	109	1270262
To Save a Life	2009	6.9	5290	Drama	120	1270286
Hunter Prey	2010	5.8	5762	Sci-Fi,Thriller	88	1270291
The Killing Jar	2010	5.8	2439	Crime,Mystery,Thriller	92	1270296
Don't Be Afraid of the Dark	2010	5.6	45411	Fantasy,Horror,Thriller	99	1270761
Venom	2018	6.7	319278	Action,Sci-Fi,Thriller	112	1270797
X-Men: First Class	2011	7.7	624160	Action,Adventure,Sci-Fi	131	1270798
Hatchet II	2010	5.5	11752	Action,Comedy,Horror	85	1270835
Norwegian Wood	2010	6.4	10461	Drama,Romance	133	1270842
The Waiting City	2009	6.1	767	Drama,Romance	100	1270850
Deliver Us from Evil	2009	6.5	1872	Thriller	100	1272012
My Queen Karo	2009	6.5	902	Drama,Romance	101	1272041
2 Guns	2013	6.7	186579	Action,Comedy,Thriller	109	1272878
Small Apartments	2012	6.1	6919	Comedy,Crime,Drama	96	1272886
Deadheads	2011	5.4	5031	Adventure,Comedy,Horror	96	1273207
London Fields	2018	4.3	4272	Crime,Mystery,Thriller	118	1273221
These Amazing Shadows	2011	7.6	1544	Documentary	88	1273222
A Serbian Film	2010	5.1	53404	Horror,Mystery,Thriller	104	1273235
Brotherhood	2010	6.4	3827	Crime,Drama,Thriller	76	1273241
The Spy Next Door	2010	5.4	37963	Action,Comedy,Family	94	1273678
Jeon Woochi	2009	6.6	2823	Action,Adventure,Comedy	136	1274293
Kaminey	2009	7.4	15818	Action,Crime,Drama	130	1274295
The Tempest	2010	5.3	7192	Comedy,Drama,Fantasy	110	1274300
Dying of the Light	2014	4.4	9144	Action,Drama,Thriller	94	1274586
Love Aaj Kal	2009	6.8	13750	Comedy,Drama,Romance	128	1275863
Looper	2012	7.4	512897	Action,Crime,Drama	113	1276104
Charlie & Boots	2009	6.4	1339	Adventure,Comedy,Drama	101	1276110
A Royal Affair	2012	7.5	41970	Biography,Drama,History	137	1276419
Mid-August Lunch	2008	7.0	3686	Comedy,Drama	75	1277728
Soul Power	2008	7.0	734	Documentary,Music	92	1277736
The Stoning of Soraya M.	2008	8.0	17768	Drama	114	1277737
Cropsey	2009	6.3	7316	Crime,Documentary,Horror	84	1277936
Madagascar 3: Europe's Most Wanted	2012	6.8	153046	Adventure,Animation,Comedy	93	1277953
I'll Never Die Alone	2008	4.9	696	Horror,Thriller	86	1278102
Colin	2008	4.8	1477	Action,Drama,Horror	97	1278322
Dead Snow	2009	6.3	62036	Comedy,Horror	90	1278340
Jack Goes Boating	2010	6.4	7776	Drama,Romance	91	1278379
Sound of Noise	2010	7.2	8529	Comedy,Crime,Music	102	1278449
Date Night	2010	6.3	147312	Comedy,Crime,Romance	88	1279935
A Wednesday	2008	8.1	70126	Crime,Drama,Mystery	104	1280558
Don McKay	2009	5.8	2207	Drama,Mystery,Thriller	87	1281374
Blessed	2009	6.7	663	Drama	113	1282024
Easy A	2010	7.1	339808	Comedy,Drama,Romance	92	1282140
The Country Teacher	2008	6.9	1340	Drama,Romance	117	1284526
Bad Teacher	2011	5.6	185567	Comedy,Romance	92	1284575
The Strangers: Prey at Night	2018	5.2	24050	Horror	85	1285009
The Social Network	2010	7.7	585251	Biography,Drama	120	1285016
The Window	2008	6.7	525	Drama	85	1285144
Don 2	2011	7.1	47403	Action,Crime,Thriller	148	1285241
Mademoiselle Chambon	2009	6.9	2523	Drama,Romance	101	1285246
The Joneses	2009	6.5	37361	Comedy,Drama,Family	96	1285309
Food, Inc.	2008	7.8	48361	Documentary,News	94	1286537
Necromentia	2009	4.5	1619	Horror	82	1286765
Harvard Beats Yale 29-29	2008	7.2	594	Biography,Documentary,Sport	105	1286800
Xenobites	2008	6.1	39	Action,Crime,Horror	114	1287363
Cats & Dogs: The Revenge of Kitty Galore	2010	4.3	13096	Action,Comedy,Family	82	1287468
A Brand New Life	2009	7.5	2019	Drama	92	1287875
Poetry	2010	7.8	9214	Drama	139	1287878
When We Leave	2010	7.5	5031	Drama	119	1288376
Universal Soldier: Regeneration	2009	5.2	24046	Action,Adventure,Sci-Fi	97	1288403
